timestamp,open,high,low,close,volume
2024-10-08,1.09735,1.09971,1.09606,1.09778,0
2024-10-09,1.09785,1.0981,1.09359,1.09403,0
2024-10-10,1.09405,1.09548,1.08998,1.09349,0
2024-10-11,1.0935,1.09537,1.09257,1.09353,0
2024-10-14,1.09312,1.09366,1.0888,1.09059,0
2024-10-15,1.09077,1.09167,1.08816,1.08919,0
2024-10-16,1.08918,1.09014,1.0853,1.08628,0
2024-10-17,1.08627,1.08737,1.08106,1.08318,0
2024-10-18,1.08316,1.08694,1.0825,1.0865,0
2024-10-21,1.0866,1.0872,1.08108,1.08147,0
2024-10-22,1.08149,1.08381,1.07922,1.07982,0
2024-10-23,1.0798,1.08067,1.07609,1.0783,0
2024-10-24,1.07824,1.083,1.07702,1.08278,0
2024-10-25,1.0828,1.08393,1.07927,1.0793,0
2024-10-28,1.07935,1.08276,1.07817,1.08134,0
2024-10-29,1.08134,1.08263,1.07687,1.0814,0
2024-10-30,1.08147,1.08713,1.08076,1.08569,0
2024-10-31,1.08571,1.08881,1.08438,1.0882,0
2024-11-01,1.08821,1.09057,1.08315,1.0834,0
2024-11-04,1.0879,1.09147,1.08695,1.08767,0
2024-11-05,1.08757,1.09365,1.08721,1.09288,0
2024-11-06,1.09265,1.09369,1.06822,1.07269,0
2024-11-07,1.07262,1.08247,1.07125,1.08038,0
2024-11-08,1.08021,1.0805,1.06865,1.07182,0
2024-11-11,1.0707,1.0728,1.06283,1.06533,0
2024-11-12,1.06534,1.06631,1.05946,1.06216,0
2024-11-13,1.06202,1.0654,1.05555,1.05622,0
2024-11-14,1.05627,1.05825,1.04958,1.0529,0
2024-11-15,1.0529,1.0593,1.05159,1.05394,0
2024-11-18,1.05294,1.06072,1.0528,1.05979,0
2024-11-19,1.05979,1.0601,1.05229,1.05937,0
2024-11-20,1.05931,1.061,1.05065,1.05432,0
2024-11-21,1.05427,1.0555,1.04618,1.04738,0
2024-11-22,1.04734,1.04981,1.03325,1.04193,0
2024-11-25,1.04829,1.05303,1.04486,1.04942,0
2024-11-26,1.04929,1.05448,1.04246,1.04879,0
2024-11-27,1.04868,1.05878,1.0474,1.0566,0
2024-11-28,1.05652,1.057,1.05271,1.05489,0
2024-11-29,1.05511,1.05971,1.05411,1.05748,0
2024-12-02,1.05695,1.05742,1.04603,1.04966,0
2024-12-03,1.0497,1.05351,1.04806,1.05073,0
2024-12-04,1.05065,1.05441,1.04718,1.05114,0
2024-12-05,1.05071,1.05896,1.05054,1.0584,0
2024-12-06,1.05839,1.06298,1.05419,1.05673,0
2024-12-09,1.05574,1.05945,1.05317,1.05531,0
2024-12-10,1.05519,1.05681,1.0498,1.05268,0
2024-12-11,1.05259,1.05394,1.04797,1.04933,0
2024-12-12,1.04935,1.05309,1.04634,1.0469,0
2024-12-13,1.04655,1.05242,1.04527,1.05017,0
2024-12-16,1.04865,1.05248,1.04742,1.05121,0
2024-12-17,1.05099,1.05341,1.04788,1.04903,0
2024-12-18,1.04904,1.05127,1.03436,1.03507,0
2024-12-19,1.03513,1.04224,1.03457,1.03605,0
2024-12-20,1.03616,1.04475,1.03426,1.04244,0
2024-12-23,1.04304,1.04452,1.03838,1.04048,0
2024-12-24,1.04043,1.04099,1.03832,1.0401,0
2024-12-25,1.0395,1.0412,1.0395,1.0401,0
2024-12-26,1.0403,1.04301,1.03901,1.0422,0
2024-12-27,1.04184,1.04441,1.04047,1.04239,0
2024-12-30,1.04275,1.04584,1.03714,1.04068,0
2024-12-31,1.04054,1.04244,1.03438,1.03522,0
2025-01-01,1.0358,1.0359,1.0352,1.0352,0
2025-01-02,1.03544,1.03756,1.02238,1.02619,0
2025-01-03,1.0264,1.031,1.02524,1.03066,0
2025-01-06,1.0302,1.04368,1.0294,1.03898,0
2025-01-07,1.03884,1.04344,1.0339,1.03394,0
2025-01-08,1.03398,1.03575,1.02728,1.03178,0
2025-01-09,1.03177,1.03215,1.02834,1.0299,0
2025-01-10,1.0299,1.03118,1.02124,1.0244,0
2025-01-13,1.02402,1.025,1.01772,1.02441,0
2025-01-14,1.02407,1.03086,1.02382,1.03076,0
2025-01-15,1.03074,1.03544,1.02588,1.02861,0
2025-01-16,1.0288,1.03151,1.02604,1.0299,0
2025-01-17,1.02965,1.03306,1.0265,1.0271,0
2025-01-20,1.02831,1.04342,1.02659,1.04155,0
2025-01-21,1.04156,1.04343,1.03518,1.03876,0
2025-01-22,1.04285,1.04573,1.03918,1.04077,0
2025-01-23,1.0408,1.0438,1.03717,1.04148,0
2025-01-24,1.04147,1.05214,1.04112,1.04919,0
2025-01-27,1.0479,1.05334,1.04536,1.04916,0
2025-01-28,1.04912,1.04932,1.04135,1.04298,0
2025-01-29,1.04296,1.04436,1.03821,1.04207,0
2025-01-30,1.04203,1.04679,1.03859,1.03875,0
2025-01-31,1.03879,1.0434,1.03496,1.03602,0
2025-02-03,1.0232,1.03499,1.02103,1.0343,0
2025-02-04,1.03427,1.03876,1.0272,1.03783,0
2025-02-05,1.0378,1.04425,1.03693,1.04021,0
2025-02-06,1.04019,1.04058,1.03521,1.03828,0
2025-02-07,1.03821,1.04124,1.03048,1.0326,0
2025-02-10,1.02886,1.03365,1.02808,1.03063,0
2025-02-11,1.03062,1.03815,1.02917,1.03604,0
2025-02-12,1.03605,1.04299,1.03168,1.03824,0
2025-02-13,1.03818,1.0467,1.03726,1.04641,0
2025-02-14,1.04625,1.05141,1.04469,1.04913,0
2025-02-17,1.04858,1.05062,1.04667,1.0484,0
2025-02-18,1.04833,1.04863,1.04348,1.04459,0
2025-02-19,1.0445,1.04613,1.04004,1.04222,0
2025-02-20,1.04217,1.05034,1.04183,1.05002,0
2025-02-21,1.05001,1.05054,1.0449,1.04559,0
2025-02-24,1.04768,1.05283,1.04524,1.04671,0
2025-02-25,1.04664,1.05193,1.04559,1.05121,0
2025-02-26,1.05124,1.05289,1.04747,1.04836,0
2025-02-27,1.04834,1.04924,1.03965,1.03973,0
2025-02-28,1.03966,1.042,1.03596,1.03747,0
2025-03-03,1.04027,1.05036,1.03883,1.04857,0
2025-03-04,1.04849,1.06275,1.04708,1.06253,0
2025-03-05,1.06249,1.07968,1.06017,1.07875,0
2025-03-06,1.07864,1.08537,1.07655,1.07818,0
2025-03-07,1.0782,1.08888,1.07768,1.083,0
2025-03-10,1.08392,1.08747,1.08048,1.0834,0
2025-03-11,1.08345,1.09472,1.08305,1.0911,0
2025-03-12,1.09111,1.09314,1.08754,1.08857,0
2025-03-13,1.08856,1.08972,1.08222,1.0851,0
2025-03-14,1.08515,1.09127,1.08304,1.08765,0
2025-03-17,1.088,1.09297,1.0868,1.09212,0
2025-03-18,1.09214,1.09547,1.08921,1.09442,0
2025-03-19,1.09436,1.0946,1.08603,1.09033,0
2025-03-20,1.09045,1.09173,1.08143,1.08539,0
2025-03-21,1.08535,1.08613,1.07962,1.08121,0
2025-03-24,1.08168,1.08582,1.07813,1.07995,0
2025-03-25,1.07991,1.08301,1.07765,1.07908,0
2025-03-26,1.07921,1.0803,1.07342,1.07362,0
2025-03-27,1.07365,1.08212,1.07327,1.07974,0
2025-03-28,1.07971,1.08448,1.07644,1.08237,0
2025-03-31,1.08144,1.08494,1.07837,1.08184,0
2025-04-01,1.08181,1.08301,1.07779,1.07929,0
2025-04-02,1.07929,1.09243,1.078,1.08264,0
2025-04-03,1.08262,1.11466,1.08046,1.10505,0
2025-04-04,1.10509,1.11076,1.09242,1.09573,0
2025-04-07,1.09148,1.105,1.09007,1.09112,0
2025-04-08,1.09112,1.09918,1.08881,1.09565,0
2025-04-09,1.09564,1.10952,1.0913,1.09503,0
2025-04-10,1.09497,1.12414,1.09426,1.11888,0
2025-04-11,1.11918,1.14736,1.11918,1.13586,0
2025-04-14,1.13177,1.14246,1.12956,1.13522,0
2025-04-15,1.13531,1.13789,1.12638,1.12812,0
2025-04-16,1.12806,1.14127,1.12805,1.1397,0
2025-04-17,1.13965,1.14091,1.13349,1.13668,0
2025-04-18,1.1367,1.1398,1.13576,1.13913,0
2025-04-21,1.14072,1.15733,1.139,1.15085,0
2025-04-22,1.15085,1.15473,1.13613,1.13623,0
2025-04-23,1.13651,1.144,1.13072,1.13236,0
2025-04-24,1.13223,1.1398,1.13194,1.13857,0
2025-04-25,1.13849,1.13912,1.13155,1.1364,0
2025-04-28,1.13601,1.1425,1.1329,1.14198,0
2025-04-29,1.14202,1.1422,1.13698,1.13846,0
2025-04-30,1.13861,1.13994,1.13168,1.13253,0
2025-05-01,1.13253,1.13411,1.12655,1.12857,0
2025-05-02,1.12865,1.1381,1.12739,1.12952,0
2025-05-05,1.1299,1.13648,1.12968,1.13143,0
2025-05-06,1.13157,1.13811,1.12796,1.13715,0
2025-05-07,1.13721,1.13782,1.12914,1.13106,0
2025-05-08,1.1312,1.13362,1.12116,1.12261,0
2025-05-09,1.12268,1.12929,1.11964,1.1246,0
2025-05-12,1.12136,1.12428,1.10651,1.1088,0
2025-05-13,1.10878,1.11947,1.10868,1.11856,0
2025-05-14,1.11855,1.12658,1.11643,1.11749,0
2025-05-15,1.11763,1.1228,1.117,1.11872,0
2025-05-16,1.11883,1.12196,1.11307,1.1164,0
2025-05-19,1.11737,1.12881,1.11711,1.12431,0
2025-05-20,1.12433,1.12858,1.12177,1.12822,0
2025-05-21,1.12823,1.13628,1.12787,1.13281,0
2025-05-22,1.13282,1.1345,1.12555,1.12791,0
2025-05-23,1.12803,1.13757,1.12785,1.13606,0
2025-05-26,1.13667,1.14187,1.13617,1.13848,0
2025-05-27,1.13855,1.14071,1.1323,1.13304,0
2025-05-28,1.13309,1.13456,1.12834,1.12925,0
2025-05-29,1.1294,1.13845,1.12098,1.1369,0
2025-05-30,1.13672,1.139,1.13121,1.1345,0
2025-06-02,1.13494,1.14498,1.13454,1.14377,0
2025-06-03,1.14398,1.14546,1.13638,1.1375,0
2025-06-04,1.13749,1.14344,1.13567,1.14157,0
2025-06-05,1.14157,1.1495,1.14043,1.14416,0
2025-06-06,1.1443,1.1457,1.1369,1.1394,0
2025-06-09,1.1391,1.1439,1.1385,1.142,0
2025-06-10,1.1422,1.1447,1.1372,1.1423,0
2025-06-11,1.1426,1.1499,1.1404,1.1487,0
2025-06-12,1.1491,1.1631,1.1484,1.1583,0
2025-06-13,1.1581,1.1614,1.1488,1.1552,0
2025-06-16,1.1535,1.1614,1.1522,1.1561,0
2025-06-17,1.1566,1.1577,1.1474,1.1479,0
2025-06-18,1.1479,1.153,1.146,1.1479,0
2025-06-19,1.1483,1.1499,1.1445,1.1494,0
2025-06-20,1.1494,1.1543,1.1489,1.1522,0
2025-06-23,1.1479,1.1581,1.1451,1.1576,0
2025-06-24,1.1576,1.1641,1.1573,1.1608,0
2025-06-25,1.1608,1.1665,1.1589,1.1659,0
2025-06-26,1.1658,1.1744,1.1653,1.1699,0
2025-06-27,1.1695,1.1754,1.1679,1.1719,0
2025-06-30,1.1711,1.1788,1.1702,1.1786,0
2025-07-01,1.1786,1.1829,1.1759,1.1805,0
2025-07-02,1.1802,1.1809,1.1746,1.1798,0
2025-07-03,1.1798,1.1809,1.1717,1.1756,0
2025-07-04,1.1756,1.1787,1.1752,1.1778,0
2025-07-07,1.177,1.179,1.1686,1.1707,0
2025-07-08,1.1709,1.1765,1.1682,1.1724,0
2025-07-09,1.1724,1.1729,1.1689,1.1719,0
2025-07-10,1.172,1.1749,1.1661,1.17,0
2025-07-11,1.17,1.1713,1.1663,1.1689,0
2025-07-14,1.1673,1.1697,1.1649,1.1663,0
2025-07-15,1.1666,1.1692,1.159,1.1599,0
2025-07-16,1.1599,1.1721,1.1561,1.1634,0
2025-07-17,1.164,1.1642,1.1555,1.1595,0
2025-07-18,1.1595,1.1671,1.1589,1.1625,0
2025-07-21,1.1618,1.1716,1.1614,1.1695,0
2025-07-22,1.1695,1.176,1.1677,1.1753,0
2025-07-23,1.1752,1.1775,1.1709,1.177,0
2025-07-24,1.177,1.1788,1.1729,1.1754,0
2025-07-25,1.1747,1.1761,1.1702,1.174,0
2025-07-28,1.1746,1.1772,1.1584,1.1588,0
2025-07-29,1.1588,1.1599,1.1515,1.1545,0
2025-07-30,1.1545,1.1572,1.1399,1.1404,0
2025-07-31,1.1404,1.146,1.1402,1.1415,0
2025-08-01,1.1414,1.1597,1.1389,1.1584,0
2025-08-04,1.1577,1.1596,1.1547,1.157,0
2025-08-05,1.157,1.1587,1.1525,1.1574,0
2025-08-06,1.1571,1.1668,1.1563,1.1659,0
2025-08-07,1.1659,1.1698,1.1609,1.1665,0
2025-08-08,1.1665,1.1679,1.1628,1.1639,0
2025-08-11,1.1637,1.1675,1.1589,1.1614,0
2025-08-12,1.1614,1.1697,1.1597,1.1673,0
2025-08-13,1.1674,1.173,1.1667,1.1704,0
2025-08-14,1.1705,1.1715,1.163,1.1646,0
2025-08-15,1.1647,1.1715,1.1644,1.1697,0
2025-08-18,1.1691,1.1716,1.1655,1.166,0
2025-08-19,1.1659,1.1692,1.1637,1.1646,0
2025-08-20,1.1649,1.1673,1.1621,1.1651,0
2025-08-21,1.1652,1.1662,1.1598,1.1605,0
2025-08-22,1.1605,1.1742,1.1581,1.1715,0
2025-08-25,1.1715,1.1727,1.1601,1.1618,0
